ID,128 rate,256 rate,512 rate, E[score], E[sum]
144,0.9589291550798918,0.3928684337125349,0.0044518785901711795,1493.496609984859,276.2468397728504
145,0.0010464188698830722,2.7907825155646375e-08,2.0264380514439624e-17,227.63209141914572,81.1958912860967
146,0.8765686702334013,0.4053157002673098,0.0051101804403157255,1578.2767737166519,292.68105489392565
147,0.9759566610732046,0.7453355322928303,0.025039530635039522,2356.2531802047342,407.8246360261405
148,0.9862668571809922,0.6831829174241567,0.018902642528779025,2192.17820376144,382.7697552960893
149,0.7655744788984574,0.43806849452597674,0.008426350812037672,1558.4287400280277,286.6246210930301
150,0.894461927471953,0.5482312367687454,0.01004192508215512,1835.4921017677498,328.10505263079256
151,0.5545249473753363,0.044469070882856274,0.00020538391121878365,792.3131121911559,176.56070884835708
152,0.7856322784349421,0.2692838239179873,0.0009312859296801867,1216.0378930698625,244.4187599109425
153,0.9179223377129931,0.506021634896564,0.0008991998999734731,1510.3306350225735,276.4739166310488
154,0.983616319941254,0.6702628384630851,0.01822969262868099,2157.0338914399067,376.93364211841424
155,0.9882449850473726,0.789277485831501,0.020283874486486664,2356.950920829717,405.2078164125735
156,0.6719392758743461,0.11737265460501474,0.00057729669999993,981.0897219627682,203.11526385446464
157,0.9247662917133307,0.40828367041509706,0.002091488581903792,1400.4210432323541,262.36370959446117
158,0.7689878511315117,0.432947954304093,0.008421040346158938,1549.168542088022,285.3287947692348
159,0.09434923499719544,0.0012087558556111786,4.690857175142977e-10,407.8840666317286,115.0736344611894
160,0.23393289096252334,0.003808526869229467,8.490113393409761e-10,573.5221494142113,144.0997761534609
161,0.007800494667532556,3.651911241821098e-06,2.9028896191486986e-14,272.02098026951586,90.22476881666222
162,0.979343249396134,0.6814235986619099,0.014083086392309421,2081.3370537263445,365.51224666284776
163,0.00758727092848474,8.653758844840177e-07,1.3497730717149719e-15,340.6249314093109,104.3014034680919
164,0.007208865680964708,8.053755609357407e-06,2.442491387337466e-12,304.31970746220094,97.07839431160384
165,0.43800076467776,0.03079224467037689,2.7352099226593875e-06,745.467253929957,172.1589915721135
